,Commune,Total,1HH,2HH,3HH,4HH,5HH,6HH
2182,Mont-sur-Rolle,2514.0,246.0,584.0,486.0,808.0,265.0,125.0
2183,Perroy,1341.0,160.0,348.0,270.0,340.0,155.0,68.0
2184,Rolle,5340.0,754.0,1330.0,1143.0,1280.0,535.0,298.0
2185,Tartegnin,224.0,23.0,52.0,51.0,68.0,5.0,25.0
2186,Vinzel,340.0,22.0,62.0,69.0,128.0,35.0,24.0
2187,L'Abbaye,1295.0,232.0,392.0,237.0,248.0,130.0,56.0
2188,Le Chenit,4291.0,767.0,1258.0,729.0,972.0,350.0,215.0
2189,Le Lieu,868.0,127.0,248.0,132.0,244.0,70.0,47.0
2190,Blonay,5766.0,637.0,1494.0,969.0,1668.0,755.0,243.0
2191,Chardonne,2587.0,408.0,754.0,462.0,584.0,260.0,119.0
2192,Corseaux,2076.0,346.0,670.0,333.0,456.0,165.0,106.0
2193,Corsier-sur-Vevey,3249.0,529.0,960.0,546.0,688.0,310.0,216.0
2194,Jongny,1441.0,153.0,460.0,276.0,344.0,150.0,58.0
2196,Saint-Légier-La Chiésaz,4883.0,458.0,1222.0,852.0,1524.0,690.0,137.0
2197,La Tour-de-Peilz,10727.0,2108.0,3112.0,1836.0,2460.0,955.0,256.0
2198,Vevey,17249.0,3562.0,4304.0,3291.0,3516.0,1445.0,1131.0
2199,Veytaux,814.0,216.0,256.0,138.0,140.0,45.0,19.0
2200,Belmont-sur-Yverdon,300.0,30.0,56.0,63.0,116.0,35.0,0.0
2201,Bioley-Magnoux,150.0,15.0,54.0,27.0,16.0,25.0,13.0
2202,Chamblon,538.0,62.0,134.0,87.0,168.0,75.0,12.0
2203,Champvent,375.0,32.0,84.0,99.0,92.0,50.0,18.0
2204,Chanéaz,114.0,5.0,22.0,30.0,24.0,20.0,13.0
2205,Chavannes-le-Chêne,246.0,40.0,64.0,48.0,52.0,35.0,7.0
2206,Chêne-Pâquier,107.0,11.0,22.0,12.0,40.0,10.0,12.0
2207,Cheseaux-Noréaz,635.0,46.0,166.0,114.0,176.0,90.0,43.0
2208,Cronay,317.0,30.0,104.0,90.0,68.0,25.0,0.0
2210,Démoret,129.0,12.0,46.0,9.0,52.0,10.0,0.0
2211,Donneloye,607.0,62.0,154.0,105.0,148.0,95.0,43.0
2212,Ependes (VD),319.0,41.0,86.0,45.0,92.0,20.0,35.0
2214,Essert-sous-Champvent,154.0,19.0,42.0,30.0,48.0,15.0,0.0
2215,Mathod,562.0,28.0,114.0,93.0,136.0,125.0,66.0
2216,Molondin,204.0,15.0,46.0,39.0,44.0,25.0,35.0
2217,Montagny-près-Yverdon,694.0,56.0,156.0,102.0,180.0,120.0,80.0
2218,Oppens,188.0,19.0,54.0,33.0,44.0,30.0,8.0
2219,Orges,263.0,34.0,94.0,45.0,56.0,20.0,14.0
2220,Orzens,203.0,21.0,66.0,48.0,48.0,20.0,0.0
2221,Pomy,672.0,42.0,164.0,132.0,208.0,95.0,31.0
2222,Prahins,123.0,16.0,24.0,24.0,28.0,25.0,6.0
2223,Rovray,142.0,21.0,46.0,18.0,32.0,25.0,0.0
2224,Suchy,440.0,35.0,120.0,90.0,136.0,35.0,24.0
2225,Suscévaz,189.0,23.0,54.0,39.0,36.0,25.0,12.0
2226,Treycovagnes,476.0,41.0,100.0,102.0,176.0,50.0,7.0
2227,Ursins,198.0,21.0,56.0,36.0,64.0,15.0,6.0
2228,Valeyres-sous-Montagny,653.0,63.0,168.0,111.0,196.0,60.0,55.0
2230,Villars-Epeney,70.0,9.0,16.0,18.0,16.0,5.0,6.0
2231,Villars-sous-Champvent,58.0,4.0,14.0,6.0,24.0,10.0,0.0
2232,Vugelles-La Mothe,110.0,9.0,28.0,24.0,16.0,5.0,28.0
2234,Yvonand,2575.0,317.0,638.0,462.0,656.0,320.0,182.0
2235,Valais / Wallis,306068.0,41486.0,79612.0,57126.0,75896.0,34330.0,17618.0
2236,Birgisch,238.0,16.0,86.0,27.0,68.0,35.0,6.0
2237,Brig-Glis,11514.0,1653.0,3230.0,1992.0,2992.0,1195.0,452.0
2238,Eggerberg,342.0,38.0,84.0,93.0,80.0,35.0,12.0
2239,Mund,539.0,59.0,160.0,84.0,168.0,55.0,13.0
2240,Naters,8205.0,1211.0,2452.0,1512.0,1964.0,755.0,311.0
2242,Simplon,323.0,32.0,62.0,66.0,80.0,65.0,18.0
2243,Termen,862.0,75.0,220.0,159.0,256.0,115.0,37.0
2244,Zwischbergen,73.0,18.0,16.0,18.0,16.0,5.0,0.0
2245,Ardon,2727.0,260.0,652.0,558.0,768.0,335.0,154.0
2246,Chamoson,3167.0,435.0,916.0,558.0,788.0,325.0,145.0
2247,Conthey,7662.0,1000.0,2106.0,1530.0,1908.0,725.0,393.0
2248,Nendaz,5897.0,787.0,1446.0,1155.0,1488.0,590.0,431.0
2249,Vétroz,4914.0,379.0,1058.0,993.0,1472.0,680.0,332.0
2250,Bagnes,7677.0,1340.0,2044.0,1290.0,1664.0,925.0,414.0
2251,Bourg-Saint-Pierre,179.0,43.0,44.0,27.0,32.0,15.0,18.0
2252,Liddes,734.0,106.0,166.0,93.0,168.0,145.0,56.0
2253,Orsières,3053.0,379.0,734.0,516.0,560.0,530.0,334.0
2254,Sembrancher,865.0,130.0,206.0,198.0,144.0,95.0,92.0
2255,Vollèges,1655.0,175.0,384.0,273.0,460.0,260.0,103.0
2256,Bellwald,432.0,58.0,136.0,69.0,104.0,65.0,0.0
2257,Binn,140.0,24.0,46.0,12.0,32.0,20.0,6.0
2258,Blitzingen,83.0,17.0,22.0,27.0,12.0,5.0,0.0
2259,Ernen,537.0,91.0,162.0,93.0,128.0,45.0,18.0
2260,Fiesch,960.0,132.0,306.0,174.0,224.0,100.0,24.0
2261,Fieschertal,316.0,40.0,88.0,36.0,96.0,50.0,6.0
2262,Lax,297.0,34.0,82.0,63.0,64.0,45.0,9.0
2263,Niederwald,52.0,11.0,10.0,6.0,20.0,5.0,0.0
2264,Grafschaft,197.0,26.0,64.0,33.0,48.0,20.0,6.0
2265,Münster-Geschinen,504.0,99.0,126.0,69.0,120.0,70.0,20.0
2266,Reckingen-Gluringen,475.0,81.0,140.0,60.0,100.0,55.0,39.0
2267,Obergoms,673.0,112.0,204.0,72.0,184.0,70.0,31.0
2268,Les Agettes,338.0,50.0,106.0,51.0,72.0,30.0,29.0
2269,Ayent,3616.0,515.0,1068.0,747.0,852.0,325.0,109.0
2270,Evolène,1667.0,266.0,444.0,294.0,444.0,175.0,44.0
2271,Hérémence,1342.0,208.0,462.0,201.0,312.0,125.0,34.0
2272,Saint-Martin (VS),879.0,147.0,256.0,117.0,212.0,125.0,22.0
2273,Vex,1558.0,245.0,446.0,270.0,400.0,130.0,67.0
2274,Mont-Noble,899.0,177.0,380.0,144.0,140.0,40.0,18.0
2275,Agarn,784.0,77.0,174.0,135.0,264.0,95.0,39.0
2276,Albinen,258.0,44.0,84.0,48.0,44.0,20.0,18.0
2277,Ergisch,191.0,29.0,58.0,27.0,40.0,30.0,7.0
2278,Erschmatt,266.0,39.0,70.0,51.0,72.0,15.0,19.0
2279,Inden,109.0,22.0,30.0,39.0,8.0,10.0,0.0
2280,Leuk,3327.0,417.0,988.0,594.0,760.0,400.0,168.0
2281,Leukerbad,1575.0,321.0,434.0,291.0,360.0,125.0,44.0
2282,Oberems,130.0,22.0,28.0,21.0,24.0,35.0,0.0
2283,Salgesch,1348.0,155.0,320.0,279.0,304.0,150.0,140.0
2284,Turtmann,990.0,96.0,238.0,159.0,208.0,205.0,84.0
2285,Unterems,140.0,16.0,30.0,33.0,40.0,15.0,6.0
2286,Varen,622.0,100.0,196.0,90.0,156.0,65.0,15.0
2287,Guttet-Feschel,437.0,52.0,116.0,54.0,132.0,65.0,18.0
2288,Gampel-Bratsch,1886.0,226.0,554.0,309.0,516.0,215.0,66.0
2289,Bovernier,833.0,104.0,228.0,165.0,200.0,100.0,36.0
2290,Charrat,1498.0,150.0,312.0,345.0,400.0,220.0,71.0
2291,Fully,7758.0,867.0,1740.0,1521.0,2036.0,1040.0,554.0
2292,Isérables,882.0,162.0,196.0,183.0,192.0,105.0,44.0
2293,Leytron,2671.0,360.0,834.0,522.0,652.0,235.0,68.0
2294,Martigny,15713.0,2521.0,4190.0,3063.0,3608.0,1545.0,786.0
2295,Martigny-Combe,2181.0,343.0,576.0,432.0,536.0,165.0,129.0
2296,Riddes,2543.0,292.0,626.0,573.0,532.0,270.0,250.0
2297,Saillon,2214.0,267.0,602.0,336.0,660.0,240.0,109.0
2298,Saxon,4643.0,523.0,1144.0,963.0,1132.0,520.0,361.0
2299,Trient,144.0,18.0,30.0,24.0,24.0,30.0,18.0
2300,Champéry,1250.0,185.0,400.0,183.0,244.0,150.0,88.0
2301,Collombey-Muraz,7464.0,639.0,1660.0,1446.0,2304.0,905.0,510.0
2302,Monthey,16364.0,1957.0,3836.0,3285.0,4072.0,1835.0,1379.0
2303,Port-Valais,3052.0,352.0,786.0,558.0,780.0,360.0,216.0
2304,Saint-Gingolph,905.0,154.0,286.0,147.0,196.0,85.0,37.0
2305,Troistorrents,4174.0,513.0,1040.0,822.0,1044.0,500.0,255.0
2306,Val-d'Illiez,1762.0,265.0,486.0,321.0,444.0,150.0,96.0
2307,Vionnaz,2249.0,271.0,584.0,441.0,604.0,250.0,99.0
2308,Vouvry,3666.0,399.0,854.0,711.0,988.0,410.0,304.0
2310,Bister,33.0,7.0,8.0,9.0,4.0,5.0,0.0
2311,Bitsch,851.0,89.0,196.0,129.0,280.0,145.0,12.0
2312,Grengiols,447.0,45.0,90.0,75.0,88.0,90.0,59.0
2314,Riederalp,527.0,70.0,170.0,78.0,124.0,85.0,0.0
2315,Ausserberg,638.0,69.0,172.0,105.0,192.0,85.0,15.0
2316,Blatten,302.0,31.0,76.0,54.0,76.0,40.0,25.0
2317,Bürchen,725.0,87.0,206.0,141.0,196.0,65.0,30.0
2318,Eischoll,444.0,49.0,148.0,54.0,156.0,30.0,7.0
2319,Ferden,260.0,39.0,68.0,45.0,88.0,20.0,0.0
2320,Kippel,375.0,39.0,104.0,63.0,96.0,60.0,13.0
2321,Niedergesteln,679.0,64.0,202.0,126.0,204.0,65.0,18.0
2322,Raron,1828.0,168.0,490.0,318.0,480.0,265.0,107.0
2323,Unterbäch,390.0,52.0,116.0,69.0,80.0,60.0,13.0
2324,Wiler (Lötschen),565.0,66.0,116.0,111.0,148.0,100.0,24.0
2325,Mörel-Filet,675.0,99.0,202.0,153.0,140.0,75.0,6.0
2326,Steg-Hohtenn,1567.0,198.0,438.0,312.0,404.0,160.0,55.0
2327,Collonges,590.0,99.0,180.0,114.0,124.0,55.0,18.0
2328,Dorénaz,755.0,93.0,196.0,147.0,192.0,70.0,57.0
2329,Evionnaz,1043.0,122.0,272.0,204.0,208.0,130.0,107.0
2330,Finhaut,376.0,82.0,88.0,81.0,72.0,35.0,18.0
2331,Massongex,1630.0,197.0,400.0,282.0,448.0,220.0,83.0
2332,Mex (VS),139.0,24.0,34.0,18.0,24.0,25.0,14.0
2333,Saint-Maurice,4048.0,439.0,850.0,762.0,964.0,545.0,488.0
2334,Salvan,1162.0,224.0,402.0,177.0,232.0,90.0,37.0
2335,Vernayaz,1743.0,164.0,394.0,318.0,480.0,215.0,172.0
2336,Vérossaz,611.0,70.0,152.0,120.0,160.0,65.0,44.0
2337,Chalais,3094.0,420.0,868.0,534.0,812.0,365.0,95.0
2338,Chermignon,2957.0,444.0,798.0,531.0,772.0,345.0,67.0
2339,Chippis,1623.0,169.0,406.0,381.0,420.0,185.0,62.0
2340,Grône,2243.0,279.0,580.0,423.0,572.0,215.0,174.0
2341,Icogne,526.0,77.0,164.0,108.0,96.0,50.0,31.0
2342,Lens,3808.0,596.0,994.0,804.0,816.0,400.0,198.0
2343,Miège,1273.0,141.0,276.0,210.0,308.0,245.0,93.0
2344,Mollens (VS),929.0,144.0,236.0,180.0,232.0,80.0,57.0
2345,Montana,2332.0,474.0,678.0,459.0,460.0,200.0,61.0
2347,Saint-Léonard,2109.0,220.0,510.0,420.0,592.0,280.0,87.0
2348,Sierre,15202.0,1960.0,3760.0,3051.0,3608.0,1685.0,1138.0
2349,Venthône,1169.0,135.0,330.0,201.0,292.0,130.0,81.0
2350,Veyras,1704.0,203.0,442.0,342.0,452.0,200.0,65.0
2351,Anniviers,2559.0,437.0,742.0,492.0,536.0,280.0,72.0
2352,Arbaz,1076.0,148.0,376.0,144.0,256.0,125.0,27.0
2353,Grimisuat,2843.0,258.0,662.0,546.0,844.0,350.0,183.0
2354,Salins,958.0,124.0,248.0,150.0,256.0,100.0,80.0
2355,Savièse,6677.0,846.0,1936.0,1221.0,1704.0,775.0,195.0
2356,Sion,29617.0,4994.0,7764.0,5589.0,6952.0,2905.0,1413.0
2357,Veysonnaz,556.0,81.0,168.0,114.0,168.0,25.0,0.0
2358,Baltschieder,1247.0,98.0,290.0,225.0,408.0,200.0,26.0
2359,Eisten,210.0,24.0,74.0,36.0,44.0,20.0,12.0
2360,Embd,296.0,32.0,62.0,57.0,120.0,25.0,0.0
2361,Grächen,1346.0,191.0,344.0,276.0,324.0,175.0,36.0
2362,Lalden,651.0,52.0,148.0,117.0,188.0,115.0,31.0
2363,Randa,437.0,52.0,114.0,81.0,124.0,35.0,31.0
2364,Saas-Almagell,378.0,49.0,86.0,66.0,104.0,60.0,13.0
2365,Saas-Balen,415.0,47.0,82.0,72.0,168.0,40.0,6.0
2367,Saas-Grund,1061.0,132.0,276.0,192.0,348.0,95.0,18.0
2368,St. Niklaus,2326.0,263.0,554.0,411.0,588.0,375.0,135.0
2369,Stalden (VS),1106.0,129.0,296.0,189.0,336.0,95.0,61.0
2370,Staldenried,548.0,61.0,138.0,72.0,164.0,100.0,13.0
2371,Täsch,1138.0,167.0,244.0,234.0,372.0,90.0,31.0
2372,Törbel,505.0,57.0,96.0,72.0,144.0,95.0,41.0
2373,Visp,7009.0,911.0,1968.0,1293.0,1716.0,710.0,411.0
2374,Visperterminen,1352.0,132.0,356.0,234.0,416.0,180.0,34.0
2375,Zeneggen,276.0,28.0,62.0,33.0,56.0,65.0,32.0
2377,Neuchâtel,169237.0,29107.0,47670.0,30525.0,39336.0,15620.0,6979.0
2378,Auvernier,1578.0,247.0,562.0,234.0,336.0,145.0,54.0
2379,Bevaix,3804.0,469.0,1014.0,744.0,1152.0,335.0,90.0
2380,Bôle,1771.0,249.0,576.0,288.0,428.0,175.0,55.0
2381,Boudry,4849.0,790.0,1342.0,918.0,1212.0,385.0,202.0
2382,Brot-Dessous,94.0,19.0,48.0,6.0,16.0,5.0,0.0
2383,Colombier (NE),5455.0,742.0,1466.0,1029.0,1396.0,560.0,262.0
2384,Corcelles-Cormondrèche,4611.0,616.0,1214.0,762.0,1384.0,440.0,195.0
2385,Cortaillod,4490.0,666.0,1300.0,774.0,1188.0,415.0,147.0
2386,Fresens,217.0,17.0,56.0,30.0,48.0,35.0,31.0
2387,Gorgier,1914.0,249.0,588.0,318.0,476.0,210.0,73.0
2388,Montalchez,243.0,17.0,62.0,48.0,56.0,35.0,25.0
2389,Peseux,5597.0,1065.0,1548.0,1029.0,1368.0,415.0,172.0
2390,Rochefort,1050.0,120.0,286.0,201.0,228.0,190.0,25.0
2391,Saint-Aubin-Sauges,2367.0,394.0,714.0,423.0,596.0,185.0,55.0
2392,Vaumarcus,259.0,32.0,90.0,48.0,52.0,30.0,7.0
2393,La Chaux-de-Fonds,37018.0,7280.0,10160.0,6837.0,8264.0,3150.0,1327.0
2394,Les Planchettes,223.0,20.0,54.0,48.0,40.0,40.0,21.0
2395,La Sagne,951.0,118.0,266.0,168.0,244.0,85.0,70.0
2396,Les Brenets,1101.0,170.0,356.0,177.0,260.0,110.0,28.0
2397,La Brévine,631.0,71.0,192.0,99.0,136.0,75.0,58.0
2398,Brot-Plamboz,239.0,20.0,76.0,33.0,48.0,25.0,37.0
2399,Le Cerneux-Péquignot,317.0,35.0,72.0,36.0,88.0,80.0,6.0
2400,La Chaux-du-Milieu,462.0,42.0,110.0,60.0,116.0,90.0,44.0
2401,Le Locle,9854.0,1817.0,2816.0,1803.0,2096.0,1000.0,322.0
2402,Les Ponts-de-Martel,1240.0,173.0,350.0,171.0,268.0,175.0,103.0
2403,Cornaux,1538.0,211.0,426.0,342.0,392.0,100.0,67.0
2404,Cressier (NE),1885.0,203.0,468.0,411.0,568.0,205.0,30.0
2405,Enges,253.0,33.0,84.0,45.0,76.0,15.0,0.0
2406,Hauterive (NE),2546.0,493.0,790.0,453.0,580.0,185.0,45.0
2407,Le Landeron,4397.0,635.0,1222.0,747.0,1088.0,405.0,300.0
2408,Lignières,953.0,122.0,232.0,177.0,272.0,125.0,25.0
2409,Neuchâtel,31970.0,7141.0,9512.0,5808.0,5792.0,2455.0,1262.0
2410,Saint-Blaise,3213.0,447.0,948.0,615.0,764.0,320.0,119.0
2411,La Tène,4700.0,590.0,1250.0,897.0,1272.0,490.0,201.0
2412,Boudevilliers,748.0,75.0,190.0,111.0,220.0,115.0,37.0
2413,Cernier,2163.0,341.0,586.0,387.0,588.0,235.0,26.0
2414,Chézard-Saint-Martin,1758.0,155.0,458.0,294.0,468.0,275.0,108.0
2415,Coffrane,691.0,71.0,200.0,126.0,188.0,75.0,31.0
2416,Dombresson,1587.0,179.0,354.0,282.0,468.0,195.0,109.0
2417,Engollon,96.0,11.0,20.0,18.0,36.0,5.0,6.0
2418,Fenin-Vilars-Saules,827.0,52.0,182.0,141.0,244.0,70.0,138.0
2419,Fontainemelon,1598.0,255.0,472.0,276.0,412.0,140.0,43.0
2420,Fontaines (NE),1125.0,76.0,240.0,174.0,416.0,165.0,54.0
2421,Les Geneveys-sur-Coffrane,1479.0,185.0,416.0,288.0,384.0,125.0,81.0
2422,Les Hauts-Geneveys,904.0,106.0,282.0,171.0,216.0,85.0,44.0
2423,Montmollin,566.0,64.0,176.0,114.0,176.0,30.0,6.0
2424,Le Pâquier (NE),198.0,26.0,46.0,36.0,52.0,25.0,13.0
2425,Savagnier,1180.0,92.0,212.0,195.0,424.0,180.0,77.0
2426,Valangin,414.0,36.0,76.0,105.0,92.0,35.0,70.0
2427,Villiers,448.0,32.0,88.0,63.0,148.0,75.0,42.0
2428,La Côte-aux-Fées,425.0,89.0,128.0,69.0,72.0,55.0,12.0
2429,Les Verrières,669.0,127.0,188.0,87.0,132.0,55.0,80.0
2430,Val-de-Travers,10571.0,1822.0,3106.0,1809.0,2300.0,990.0,544.0
2431,Genève,436381.0,75992.0,97148.0,84045.0,98440.0,45590.0,35166.0
2432,Aire-la-Ville,1081.0,64.0,208.0,168.0,364.0,180.0,97.0
2433,Anières,2104.0,147.0,366.0,390.0,604.0,360.0,237.0
2434,Avully,1737.0,160.0,426.0,405.0,444.0,185.0,117.0
2435,Avusy,1418.0,82.0,254.0,261.0,428.0,225.0,168.0
2436,Bardonnex,2147.0,184.0,494.0,441.0,536.0,235.0,257.0
2437,Bellevue,3004.0,244.0,554.0,585.0,876.0,430.0,315.0
2438,Bernex,9076.0,885.0,2240.0,1737.0,2508.0,1070.0,636.0
2439,Carouge (GE),18273.0,3595.0,4298.0,3696.0,4032.0,1520.0,1132.0
2440,Cartigny,861.0,79.0,172.0,135.0,244.0,110.0,121.0
2441,Céligny,638.0,51.0,106.0,117.0,164.0,125.0,75.0
2442,Chancy,1075.0,90.0,216.0,222.0,304.0,125.0,118.0
2443,Chêne-Bougeries,9676.0,1373.0,2092.0,1590.0,2336.0,1195.0,1090.0
2444,Chêne-Bourg,7897.0,1240.0,1698.0,1719.0,1880.0,755.0,605.0
2445,Choulex,1016.0,102.0,190.0,138.0,256.0,160.0,170.0
2446,Collex-Bossy,1626.0,96.0,282.0,291.0,580.0,220.0,157.0
2447,Collonge-Bellerive,7304.0,488.0,1374.0,1221.0,2112.0,1175.0,934.0
2448,Cologny,4648.0,423.0,974.0,804.0,1128.0,705.0,614.0
2449,Confignon,4213.0,276.0,848.0,756.0,1336.0,600.0,397.0
2450,Corsier (GE),1795.0,153.0,338.0,297.0,520.0,235.0,252.0
2451,Dardagny,1505.0,108.0,250.0,396.0,400.0,225.0,126.0
2452,Genève,176861.0,45113.0,42336.0,33399.0,32204.0,13845.0,9964.0
2453,Genthod,2633.0,154.0,452.0,480.0,744.0,435.0,368.0
2454,Le Grand-Saconnex,11183.0,1332.0,2254.0,2274.0,2908.0,1435.0,980.0
2455,Gy,485.0,29.0,82.0,63.0,124.0,70.0,117.0
2456,Hermance,895.0,74.0,156.0,156.0,208.0,90.0,211.0
2457,Jussy,1119.0,81.0,192.0,252.0,240.0,135.0,219.0
2458,Laconnex,587.0,38.0,116.0,111.0,168.0,55.0,99.0
2459,Lancy,27556.0,4014.0,6280.0,5604.0,6520.0,2970.0,2168.0
2460,Meinier,1859.0,206.0,404.0,336.0,428.0,235.0,250.0
2461,Meyrin,20560.0,2499.0,4568.0,4290.0,4900.0,2265.0,2038.0
2462,Onex,16887.0,2533.0,4010.0,3132.0,4164.0,1760.0,1288.0
2463,Perly-Certoux,2872.0,334.0,654.0,630.0,740.0,295.0,219.0
2464,Plan-les-Ouates,9826.0,684.0,1736.0,2001.0,3056.0,1415.0,934.0
2465,Pregny-Chambésy,3329.0,273.0,570.0,660.0,888.0,460.0,478.0
2466,Presinge,543.0,44.0,102.0,120.0,112.0,100.0,65.0
2467,Puplinge,2037.0,237.0,500.0,414.0,552.0,205.0,129.0
2468,Russin,463.0,38.0,94.0,84.0,128.0,50.0,69.0
2469,Satigny,3579.0,267.0,642.0,633.0,1072.0,500.0,465.0
2470,Soral,666.0,54.0,128.0,81.0,172.0,140.0,91.0
2471,Thônex,13064.0,1749.0,2886.0,2592.0,3216.0,1540.0,1081.0
2472,Troinex,2193.0,196.0,416.0,399.0,640.0,305.0,237.0
2473,Vandoeuvres,2589.0,144.0,400.0,441.0,684.0,515.0,405.0
2474,Vernier,31898.0,3923.0,6682.0,6582.0,7532.0,3695.0,3484.0
2475,Versoix,11810.0,1348.0,2292.0,2367.0,2940.0,1700.0,1163.0
2476,Veyrier,9793.0,788.0,1816.0,1575.0,3048.0,1540.0,1026.0
2477,Jura,68906.0,8423.0,17464.0,12108.0,16252.0,9375.0,5284.0
2478,Bassecourt,3243.0,296.0,682.0,588.0,828.0,600.0,249.0
2479,Boécourt,867.0,104.0,210.0,168.0,220.0,105.0,60.0
2480,Bourrignon,271.0,26.0,56.0,57.0,72.0,30.0,30.0
2481,Châtillon (JU),432.0,19.0,76.0,84.0,120.0,75.0,58.0
2482,Corban,467.0,46.0,112.0,90.0,140.0,60.0,19.0
2483,Courchapoix,415.0,50.0,98.0,72.0,100.0,70.0,25.0
2484,Courfaivre,1602.0,161.0,410.0,306.0,472.0,185.0,68.0
2485,Courrendlin,2549.0,269.0,740.0,456.0,680.0,305.0,99.0
2486,Courroux,3032.0,280.0,720.0,564.0,760.0,460.0,248.0
2487,Courtételle,2415.0,252.0,636.0,465.0,636.0,290.0,136.0
2488,Delémont,11010.0,1272.0,2598.0,1902.0,2384.0,1450.0,1404.0
2489,Develier,1317.0,138.0,304.0,228.0,368.0,200.0,79.0
2490,Ederswiler,117.0,18.0,34.0,24.0,12.0,10.0,19.0
2491,Glovelier,1191.0,178.0,294.0,219.0,248.0,185.0,67.0
2492,Mervelier,545.0,52.0,134.0,87.0,136.0,105.0,31.0
2493,Mettembert,114.0,12.0,24.0,18.0,44.0,10.0,6.0
2494,Montsevelier,505.0,57.0,114.0,72.0,136.0,90.0,36.0
2495,Movelier,376.0,54.0,136.0,75.0,52.0,40.0,19.0
2496,Pleigne,378.0,42.0,90.0,66.0,88.0,60.0,32.0
2497,Rebeuvelier,387.0,23.0,102.0,48.0,136.0,60.0,18.0
2498,Rossemaison,585.0,42.0,132.0,78.0,208.0,95.0,30.0
2499,Saulcy,260.0,27.0,76.0,39.0,24.0,70.0,24.0
2500,Soulce,233.0,35.0,50.0,24.0,56.0,50.0,18.0
2501,Soyhières,482.0,72.0,132.0,66.0,108.0,65.0,39.0
2502,Undervelier,293.0,51.0,62.0,39.0,56.0,50.0,35.0
2503,Vermes,320.0,40.0,102.0,36.0,76.0,30.0,36.0
2504,Vicques,1752.0,121.0,388.0,366.0,424.0,305.0,148.0
2505,Vellerat,69.0,4.0,32.0,9.0,8.0,10.0,6.0
2506,Le Bémont (JU),321.0,23.0,80.0,39.0,68.0,65.0,46.0
2507,Les Bois,1143.0,105.0,284.0,180.0,316.0,185.0,73.0
2508,Les Breuleux,1406.0,159.0,334.0,231.0,264.0,200.0,218.0
2509,La Chaux-des-Breuleux,72.0,11.0,22.0,3.0,24.0,5.0,7.0
2510,Les Enfers,160.0,11.0,30.0,15.0,44.0,30.0,30.0
2511,Les Genevez (JU),522.0,65.0,170.0,75.0,124.0,50.0,38.0
2512,Lajoux (JU),672.0,79.0,148.0,126.0,200.0,75.0,44.0
2513,Montfaucon,586.0,61.0,150.0,111.0,124.0,110.0,30.0
2514,Muriaux,485.0,50.0,132.0,54.0,104.0,80.0,65.0
2515,Le Noirmont,1681.0,197.0,364.0,312.0,428.0,215.0,165.0
2516,Saignelégier,2521.0,342.0,582.0,468.0,648.0,335.0,146.0
2517,Saint-Brais,226.0,26.0,54.0,30.0,60.0,30.0,26.0
2518,Soubey,139.0,20.0,40.0,30.0,12.0,15.0,22.0
2519,Alle,1667.0,203.0,382.0,276.0,444.0,260.0,102.0
2520,Beurnevésin,129.0,19.0,36.0,18.0,16.0,20.0,20.0
2521,Boncourt,1257.0,181.0,400.0,216.0,308.0,110.0,42.0
2522,Bonfol,593.0,109.0,218.0,102.0,80.0,50.0,34.0
2523,Bressaucourt,395.0,46.0,104.0,84.0,76.0,40.0,45.0
2524,Bure,664.0,65.0,196.0,114.0,152.0,125.0,12.0
2525,Coeuve,682.0,59.0,168.0,105.0,176.0,135.0,39.0
2526,Cornol,941.0,113.0,234.0,165.0,204.0,155.0,70.0
2527,Courchavon,298.0,36.0,68.0,42.0,80.0,50.0,22.0
2528,Courgenay,2148.0,285.0,654.0,426.0,488.0,225.0,70.0
2529,Courtedoux,717.0,84.0,210.0,171.0,164.0,70.0,18.0
2530,Damphreux,174.0,27.0,34.0,27.0,36.0,50.0,0.0
2531,Fahy,366.0,46.0,90.0,60.0,96.0,55.0,19.0
2532,Fontenais,1249.0,147.0,338.0,225.0,324.0,140.0,75.0
2533,Grandfontaine,359.0,33.0,96.0,75.0,88.0,20.0,47.0
2534,Lugnez,202.0,20.0,56.0,48.0,40.0,25.0,13.0
2535,Porrentruy,6549.0,1379.0,1754.0,1194.0,1296.0,635.0,291.0
2536,Rocourt,152.0,15.0,52.0,21.0,44.0,20.0,0.0
2537,Vendlincourt,546.0,66.0,140.0,66.0,156.0,70.0,48.0
2538,Basse-Allaine,1279.0,155.0,356.0,210.0,264.0,215.0,79.0
2539,Clos du Doubs,1238.0,192.0,380.0,165.0,220.0,170.0,111.0
2540,Haute-Ajoie,983.0,130.0,262.0,183.0,228.0,125.0,55.0
2541,La Baroche,1157.0,123.0,302.0,195.0,264.0,150.0,123.0
